"Data Source","World Development Indicators",

"Last Updated Date","2021-02-17",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Algeria","DZA","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","26.6654194665797","23.2812602858204","19.4710552766199","19.0048840354438","17.0481564280519","16.3792101637043","17.6334920294868","17.8896661150225","16.8141794728977","16.7880795086388","16.5322400338594","18.5678076061648","17.4575182943266","15.9786030527409","11.7800780046477","14.3567404666366","13.7429086264188","14.7080818802228","15.3971601093979","15.0642815897623","15.2000000162462","15.0992682724718","16.1849716595944","16.2173732771297","16.0313902477679","16.7181584306133","18.9983304224347","19.4315721200527","20.1144484587383","18.0014175378966","16.0669306193343","14.7187690708191","16.0179356226305","17.3241859122684","17.8746231496666","16.7637898364963","15.7743188040564","16.5383785645998","17.7919085156143","16.7872347521677","13.5839489289836","14.775071124176","15.4871328853778","14.8033917189388","13.772647357336","11.4504192417177","11.2315757541753","11.6434932564687","13.2067175668736","16.1452849340481","17.2267519332544","20.6680871432497","20.3180344139318","19.1357736663663","19.5310188300349","21.5603595101237","20.8898616550665","18.9503877899153","17.1525940847729","16.9460992838366","",
"East Asia & Pacific (excluding high income)","EAP","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","12.0894291260622","13.6610792454724","11.9262266333102","12.7580568831187","12.1243709174686","11.2769258705584","11.7948586879608","10.7350709937993","10.9549453574371","11.4031383295601","11.0052227271944","11.7057185696386","11.9075897588661","11.4163965014467","11.6290370604438","11.6749516572575","12.4359094627253","12.3906599133743","12.7395741082751","13.380037000262","13.3331802215793","12.9840283203574","13.1014391334983","13.5300640375763","14.3151302277318","13.8163771429389","13.4926728443737","12.6296265685443","12.0491008888099","12.5583891115305","13.0161891133984","13.1697152962217","13.5064715123473","13.4596842342096","13.2055492926322","12.5820598684415","12.4737160436409","12.8994756220754","13.7485813490761","14.9515483941029","15.2872545916682","15.0276727939208","14.7915692900894","14.227447764692","13.660746126282","13.7286061699293","13.7938928772783","13.6663433738905","13.5678064070152","14.0397647803025","13.8072049638743","14.358685641015","14.8684687359642","15.0081724437759","14.9726164858543","15.3134144154094","15.3887830133535","15.2849599632256","15.4518901596113","15.5491993142492","",
"Early-demographic dividend","EAR","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","9.17100837494143","9.14688288057199","9.17971640341167","9.51724466987739","9.37543403368433","9.67795490635035","10.30500397268","9.95340142772633","10.583058933221","10.7507025608466","11.8074713337822","12.1217884463003","12.018994889643","12.1819245262487","11.6606963037003","13.1579518079448","13.1909948224961","13.0480469674572","13.8301186767165","13.2816327486111","12.8299733227025","13.2012949244767","13.6109229879586","13.2480146554847","13.1452201041368","13.4448138474774","13.6725625193299","13.1266311099133","12.6553326052487","12.6827569278387","12.3303011303022","12.7748070443209","12.6615796446553","13.0979156630067","12.597846785675","12.3419916872722","12.1853710595222","12.8001793821808","13.0506007705014","13.0523223617532","12.8412779113996","13.2039304871764","12.9718652970466","12.8003134991147","12.354635340578","12.1866428502208","12.1933937069893","11.9949529071373","12.0442386189758","13.5340876012112","12.953709573356","12.8242867865551","13.0379857765087","13.2328984319252","13.714561926383","14.2262129414894","13.9714481802954","13.7705946337793","13.72640946012","13.7683882660055","",
"East Asia & Pacific","EAS","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","11.2729793850597","11.9022811254809","12.1089624821001","11.8195981441032","12.3622342032999","13.1699027906947","13.4289685237094","13.3834622811952","13.4393230710162","13.6995631591921","13.9033716317479","13.8293161652778","13.9337952651376","14.13940903122","14.3403573678189","14.102831708901","13.849946917048","13.3597367344908","12.8843940606322","13.1291656958098","13.3818407506144","13.5296106394514","13.8736128065877","14.0081825095013","13.9200052012082","13.7478903228037","13.7619400693431","13.9769118575741","14.6065341478052","15.3353170486211","15.5646251267879","15.7947802796467","15.8657681705621","15.6466114524612","15.3184812035093","15.3677144363371","15.3500769226997","15.2625273740899","15.4376727698007","16.1840707161162","15.9762623909976","16.4596994728623","16.753315073941","16.7872419951111","16.7693432131097","16.8237078523814","16.9487303449942","16.8005200298043","17.0005339094253","","",
"Europe & Central Asia (excluding high income)","ECA","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0791143382898","16.5403388935025","17.6353665605138","15.6993534724635","14.6972972434121","17.8292162057097","16.7737173970433","16.6267053425","16.9213954095104","18.1690995197343","16.4227401894365","14.55090222808","14.6780102056077","15.5609478762168","16.3479500938676","16.290977642118","15.5763051127022","15.4181966985541","15.7176031974876","15.7947834871873","16.0330616664257","18.3315967534759","16.950053919185","15.8279641135476","16.2627813561691","16.5430972425363","16.2515747750942","16.1333320465823","16.7277942741858","16.5059027840878","16.2316509998894","16.8707718657778","",
"Europe & Central Asia","ECS","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","15.5189815244036","16.2271544703658","16.4370947315589","16.5073881690083","17.2096610029973","18.4607486881576","18.4324322581766","18.483083898398","18.6771980650761","18.6823525889478","19.1576883933691","19.7284779253203","19.790906600736","19.7700098271995","19.4774900776496","19.3861029619017","19.2539099332247","19.3696025859764","18.897741693329","18.8292801756782","19.0733331792518","19.1761761428067","19.4162970543064","19.9771296275416","19.5514250086575","19.1369512142382","19.1534856958551","19.0557727119483","18.6526755722686","18.5352545827342","18.4109427897478","18.6905300537288","19.1866826290873","19.4944363947023","19.306252930417","19.3441325808517","19.2490524731191","19.0157792145234","19.4891117408521","21.1803041526511","20.7668507405872","20.2341682102492","20.2903138895456","20.3150127559811","20.1759935005459","19.9512034591896","19.9674532755523","19.7503116853474","19.6520780940284","19.8733285961721","",
"Ecuador","ECU","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","8.86943259941439","9.50732327271472","9.28521531035076","8.84538437130148","9.21130458932232","9.43361509935018","9.1516363314382","7.48205982513521","7.19744682466835","8.23599379555884","9.69333117101902","8.51251407606524","9.22724731979676","10.8068865700572","16.0378502677948","20.9388984508353","20.1909070041417","20.9127959640183","19.7792072645085","18.8371761298458","18.2915482917391","15.8728599847562","17.3340009939609","15.3875223901456","16.1990825114964","14.7619893828051","15.6142860138724","15.2809072436712","16.2754500932496","13.6809114264663","12.3019782138532","11.3385886406281","9.93883890969136","10.6039500354161","10.9567918572233","11.2136981674703","10.8754339888743","11.2693127590151","11.0929970945984","11.7675327023318","9.35039744574381","9.44893487596453","9.83244039315638","10.7139124156126","10.8843542248601","10.7178449173195","10.6018937976299","10.9281551321086","11.8304343718496","13.7257167286477","13.1996528750973","12.7290497491166","13.3372906659601","14.005388161856","14.2961560267027","14.4295226342217","14.6056939315471","14.5712569114199","14.7163578426316","14.5046628603267","",
"Egypt, Arab Rep.","EGY","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","15.5720917531404","16.3493483260925","15.1381486246401","17.4787146388355","19.6239316239316","19.0377400132421","19.7071933914039","19.2677923307559","22.1504529342261","23.9219179098939","22.2982258870565","24.3327309891282","25.7457396235857","24.3807855891919","25.1536504648911","25.3288357893943","23.4376398293709","20.6677304230259","18.8396896558783","16.2044964485033","15.6695152895795","17.3393078439871","15.9605450659067","15.7894736842105","15.506329113924","15.2815013404826","14.7392290249433","14.368932038835","13.9610397727273","12.5974022077922","11.3778705636743","11.1111111111111","10.4241552839684","10.3092783505155","10.2857142857143","10.5392156862745","10.3748910200523","11.320045129748","11.3082811412665","11.6059817945384","11.2025874742723","11.318650683022","12.5890736342043","12.6706586826347","12.7549969091284","12.7390900649954","12.2875182127246","11.3319011815252","10.8877721943049","11.3509882939935","11.163600198906","11.4506600539713","11.1781214545889","11.3523973339067","11.849765258216","11.7598919759401","11.4268841809995","10.0922190201729","8.35173750394375","7.66022208443718","",
"Euro area","EMU","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","15.3595921122068","16.1165539030258","16.3572561562783","16.4601541019196","17.0249372512019","18.1821520894613","18.1009882420389","18.3077238573217","18.6325420049334","18.7235479534632","19.1267865636989","19.8880695582298","19.9633951196097","20.0357717894426","19.8614848028524","19.9542369252027","19.7637507220312","20.0259019423702","19.720905866304","19.2791432957555","19.4103851811102","19.6115163547773","20.0601036644642","20.4212244280358","20.1037581426435","19.9361220331971","20.0413224257418","19.7978945433834","19.4905324199531","19.5106173274749","19.3742683750576","19.4684770472872","19.8390196591893","20.1341674188594","20.0033853470479","20.1095874841375","19.9440173769974","19.6538678143792","20.1522215970645","21.8093313482767","21.5645800088875","21.1713154076441","21.1885303171336","21.2682468940039","21.1426096825128","20.8749306597085","20.7925653360594","20.6091411414822","20.5459031894505","20.6682355415208","",
"Eritrea","ERI","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.7679608542553","31.173873947519","30.1722032242306","43.9137134052388","38.7333847479926","29.9231587849458","52.3324361222187","62.1334122674263","54.7967675739453","42.6496702897897","39.6566674494096","46.6010876716847","36.6109537793928","35.2340523764362","25.9198801238168","25.6346449489988","26.3608426886223","20.1117340589011","31.8062662651194","26.6169943369009","","","","","","","","","",
"Spain","ESP","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","9.86998944029872","10.0423518599429","9.92546377308753","9.91207122320972","10.319524168761","10.8984852068968","11.7729071755388","11.9872130263924","12.428535268528","12.9518406337111","13.6052597974238","14.5411119837736","14.7157703200447","15.1549259099092","14.9173538729385","15.1859529627281","14.9907645685104","15.4871441195961","15.3351163375974","15.8351501377267","16.2488727076589","16.920940599879","17.8057219015309","18.3451838901599","17.7618715610293","17.6137893301606","17.4872190072424","17.0066324133203","16.8577661948981","16.7905217693458","16.6978209495702","16.5446730566496","16.6243302666126","16.7766052655852","17.1689140681632","17.3316209399401","17.3603314528557","17.7056341053184","18.8230989210854","20.6396944608879","20.6329023062173","20.6717097699394","19.9769372291119","19.880668164195","19.6363347471996","19.4795794318804","19.0582130288013","18.6193428335601","18.658142348583","18.8738981917974","",
"Estonia","EST","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.6213814331819","23.3010894218113","24.5995703140989","22.6439154906049","20.4328659491063","20.7274243765036","22.1207469128092","19.7548162764528","18.8028918438887","18.3028508542751","17.9822889272358","17.5042449858023","16.9647343298581","15.985247470562","16.087916006733","18.6918171739565","21.1126365246484","20.0662001072493","18.7369508914935","18.5245067832964","18.9887067948792","19.0861838880991","19.983067252456","20.1650385053673","19.8123100302677","19.6697429455153","19.8565529138454","",
"Ethiopia","ETH","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3182460672537","8.30218871752089","8.9554736783348","9.24959184376664","9.01378857603043","11.1344515039567","11.1092075124974","10.2504816780532","9.19304684825909","",
"European Union","EUU","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","15.6712762729896","16.4517053605951","16.6875455612618","16.771494640213","17.3609055718082","18.4908984205478","18.4389889336748","18.7152389808149","19.0513250040985","19.1600250427448","19.5694821674661","20.3212910553157","20.3972836193631","20.427544014261","20.186044646369","20.2540597807718","20.0407524173618","20.2780840445367","19.976715681479","19.5652997560265","19.6714685456156","19.9561427443132","20.384784154863","20.7428532342546","20.3961235078524","20.122458381763","20.1735681072179","19.9279090107138","19.6586247024854","19.7644697957581","19.6012968198003","19.6952503485914","20.0669547985357","20.3830684845587","20.1827819983762","20.271587713974","20.1078671932595","19.8022002047794","20.2960919582483","21.8871691330549","21.627330680924","21.1986691563382","21.2298401058002","21.313352934191","21.1950911130492","20.9152767698389","20.8579004706371","20.6745781496137","20.6382030948549","20.7497925307917","",
"Fragile and conflict affected situations","FCS","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","13.6845303110414","14.2107236178946","15.3062745086512","12.6831195222991","12.3465745596588","13.6857217935546","12.4626935620247","11.8918344819429","11.4782360198497","9.52609117509601","10.9025799252587","9.93067096483725","8.76668664085213","7.83912590840624","7.45151352800353","6.9021589176695","10.4847109912355","12.0651577326032","10.206653293704","10.9577202804799","12.1342372525076","12.0329671683895","10.7474309825727","13.1063650014186","11.5337840086403","11.1334423868807","12.961329655222","12.2524169824373","13.6890291614062","12.2970190357897","12.1623968617319","12.3336505987982","13.0066288214361","13.2475885353964","","","","","","",
"Finland","FIN","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","14.28253946491","14.9730718261571","15.0993036499681","14.8069882846734","15.037288352246","16.9148435138433","17.893541615225","18.3765765776877","18.061880662949","17.5974346556645","17.7080547880084","18.3465994168177","18.4589865196365","18.7887418328028","18.9468761690984","19.7046956820328","19.9304547557144","20.314253647587","19.6082009306205","19.4176339779488","20.8709418529227","23.9128183293248","24.2704819419216","23.3012087553087","22.3969410131241","21.8946919806391","22.159419296063","21.3118304800238","20.5745638062985","20.2598569132339","19.7373242843113","19.9256022346987","20.6275339089207","21.0966793850371","21.1844442484788","21.4115261071001","21.3207863641359","20.7668705097503","21.5648727254009","24.0675224350333","23.6862386588924","23.361347084314","24.0970567606958","24.5363912666833","24.5073635673789","24.3844170589209","23.6711444570105","22.8288917510944","22.8503321007943","22.9963085518549","",
"Fiji","FJI","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","15.9307699572258","16.3863851543268","18.3020749124225","20.2756942500705","19.1996393005567","19.1723509304975","17.2785113224328","17.4105924105924","16.5910808767952","17.3227861702728","17.495505050505","17.5004407443683","18.0145072318985","18.5022407297244","16.3585166891184","16.111083041611","15.8668005354752","16.7874036584962","17.3952668833733","15.8863357122317","17.2366851558638","17.4208053206484","16.8693988905603","16.6539461675767","15.632239351608","15.7985686334517","18.4142653048535","17.0436790656763","15.6259263252601","16.9148978730373","14.9772142235141","17.3220253746017","18.7285126744332","18.9384729257688","19.9360894095067","20.115117079006","18.923199949158","18.3413097596651","19.766643252903","","",
"France","FRA","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","14.7585087756758","15.1275233874938","15.439496713879","15.8102642881776","15.8377499823334","15.8645416241396","15.938231956149","16.1527723490982","16.583233520674","16.7470587188295","16.9978838167672","17.360477060032","17.4033625796392","17.6004902643528","18.0271962630214","19.5772354966169","19.877701641894","20.1625125893477","20.5478823343803","20.4593053916275","21.046107532594","21.7529927350804","22.2014406413772","22.3551602430086","22.5305856894333","22.5840681334954","22.3060265456742","22.1460005630953","21.6972271309912","21.1371538659802","21.168890584749","21.655025854054","22.2592205187876","23.4090318084193","23.1862574341006","23.1766607320363","23.4696941384658","23.4009423125566","22.6152011693207","22.6309940264054","22.3258723712198","22.1418541151996","22.7211494436744","23.143427286765","23.0446960978721","23.0670392801425","22.7591793094828","22.4331396546751","22.5625633664261","24.0808047006283","23.9892566941431","23.744527827615","23.9504999032939","24.1116877142286","24.1258928301466","23.8078776145908","23.7323807174966","23.6440044192123","23.2808923842932","23.0956487755328","",
"Faroe Islands","FRO","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.0306450961111","25.8684887336379","25.8203234551743","25.6048661494812","26.8428233216966","29.2986252933825","30.0699992090485","30.9205319744436","28.4422638567591","29.0868546860461","32.0731894167265","33.7861618670131","32.939472655801","32.7779605755137","32.3875740508361","31.0634865767946","29.395367442093","28.626154708851","28.1493735423334","28.031341719624","28.8376630305001","","",
"Micronesia, Fed. Sts.","FSM","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","58.3098591549296","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","9.77962571722125","10.2714050298011","10.2019806860606","14.0838659082193","11.5281060529803","11.3513513513514","11.9205284636637","13.622755988024","13.9917657087063","14.0266225295611","19.664800074905","18.744053282588","17.6958525345622","15.5803910614525","9.2547726661286","12.2188581314879","10.5687665136977","18.0962039988409","13.6869473293769","12.0849968973007","13.2271621322716","14.2448785135779","15.7120026915636","17.2018881064768","18.2752859529623","20.4131956014662","25.7826418936116","24.5564229825832","19.7881096001011","14.1744664919506","13.4024435394298","14.2702307635279","15.4953183900126","15.3023176817956","11.987643363252","11.7566055268261","11.2413828618511","10.8005532147567","15.4669187145558","11.7798676419366","9.56008536112189","15.998165819885","16.4641462545454","16.2000468191077","15.0071555267903","12.5353209029089","13.3398030396994","13.674128951407","12.4304841794361","16.1236287283484","13.4869443832076","12.7937160493487","14.0308076101756","14.4562195996819","14.8494691273466","14.816398045437","14.6412017071143","13.2317051644466","10.5689634416435","10.9933967342327","",
"United Kingdom","GBR","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","17.6384465685337","17.6641220961642","17.9834641761726","17.2834216399806","16.8788857253018","17.6790031897927","18.0311228595007","18.8489990234375","18.2801652561247","17.7498856306798","17.7923417384437","18.1355915215248","18.4937931642519","18.3095681604194","20.2050826122949","22.4892151838498","22.23047199691","20.8347197910036","20.322043468084","19.9150926466403","21.3587493881043","21.8014010442797","21.6707276452272","21.4442624016644","21.1454209012354","20.3566424743804","20.3290528404064","19.6199002116391","18.8381540091191","18.4138554876154","18.6167212140211","19.4750528577117","19.9548637993365","19.2615304620097","18.9081477893064","17.1434385446538","16.7127953309194","16.1343505358165","16.138518267237","16.5775066809887","16.7806171855819","17.4131335461206","18.1908968663725","18.86114543919","19.4919735055995","19.6990705262721","19.8160853142842","19.6442685961798","20.4469250552382","22.0291516403533","21.6585399958924","20.9691743021984","20.7774710466087","20.1240215946387","19.8295455766062","19.4937544864197","19.1193192210993","18.6645344063501","18.4782568143323","18.8382238091435","",
"Georgia","GEO","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","13.2743362831858","12.1951219512195","12.3076923076923","12.1212121212121","12.1428571428571","12.8571428571429","13.1386861313869","13.3802816901408","13.6986301369863","11.8055555555556","10","9.375","9.38337801608579","5.86147381517238","9.8304333370276","10.9069080773874","7.6986170350265","10.1697073481306","11.0831325541108","10.6328770264787","8.53875163409509","9.64388672460294","9.78918991416309","8.11877488586074","11.4349113931781","14.3835675377983","12.0080638728345","16.4966046440467","19.3998395797619","18.522739908818","15.2711075264875","13.7255825454203","13.6168477961458","14.018067295956","14.2716231846806","14.2908501547075","15.3083491461101","13.8532344167059","13.2075767835442","12.9960509723419","",
"Ghana","GHA","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","10.0115074798619","10.8602150537634","10.3343465045593","11.3636363636364","11.7313915857605","14.4611186903138","13.0434782608696","14.9601063829787","16.7647058823529","14.2428785607196","12.8375387339531","12.96","12.6110124333925","10.9111682376464","12.2103004291845","13.0229036532273","12.2433343548881","12.6220550031354","11.2980081959402","10.2863014669407","11.1640063474284","8.79024040977061","6.48112803784803","5.86128951629555","7.25936110525907","9.39839322776987","11.0670267289541","10.6343163538874","9.70798975642982","9.84480819410477","9.31152842761133","9.48314108708897","12.1075681220176","14.4493685596963","13.7233429394813","12.0734806558561","12.0437087144029","12.355633653124","10.3241616558742","10.8433463882059","10.1716158733082","9.72236391765846","9.87277025091073","11.5332032401368","12.1728118810468","15.3081652628808","8.87072220384494","8.52494036113545","8.73165976762738","7.57424395572255","7.06949942103097","13.7885981215538","11.7643463119471","10.9279035591761","10.4320395583352","9.65694910109485","9.95231435779534","8.80355880214951","9.01434166727749","8.8807433915441","",
"Gibraltar","GIB","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4419509995491","11.9230848387834","11.1809654318805","11.6895823198276","10.9541039477421","9.95072034021345","8.64000898832564","8.33507263149328","7.85863366359048","7.51734473887142","7.4726936515313","7.3865697156991","6.80578126319153","6.95785078089094","7.08418078610901","7.34881636251547","8.19161825659522","8.17941177468042","6.94861037844078","6.98778053319186","6.27443868849983","6.77831468288347","5.96892051393693","9.96469666132899","12.5681987969638","14.9815822248922","14.4754951517626","18.8734180202807","17.7931452170859","19.5018941384335","16.8835442748837","15.2760215806747","16.2707195427451","14.8109078933757","",
"Gambia, The","GMB","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","29.2436351670187","31.6685267857143","29.0963164779241","31.2123478458298","45.9593233574882","31.9013508341961","39.3643396015022","40.835431088735","15.9337846293873","18.4466319228376","21.7068106099436","17.8205092372621","14.4199747327884","13.7473487470419","13.0816490240494","14.1632971488584","14.5386460596896","11.3523428754328","11.5660047047432","11.4361207422755","11.2652435236286","9.99039263186057","10.3380122695363","11.2271983454408","11.3668418865181","9.92290159117549","8.75497395332926","7.76155710046007","8.24735162794787","8.38616765428973","7.92004978352911","9.77516009428575","9.59932820748877","10.1386268114772","9.23149910484917","8.75316494770267","9.27476976067688","8.83679840265619","8.32657938721957","8.44661706335853","7.86685508622327","6.82478004672062","8.18661523359988","",
"Guinea-Bissau","GNB","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","19.9394875875533","21.6560102906542","22.7815587638646","24.466725329409","25.2356990378883","22.8933795942234","24.9048231928574","18.5347580585905","21.1258439953577","22.2431572471939","27.6407869934025","28.4874822640519","29.4380375340482","25.4530266424141","15.4311543025909","17.9302229237037","13.2433774221235","10.6981200857516","9.63779382849963","11.2285588696725","10.2911210864695","10.617202735841","8.97817956552155","7.05277333762717","7.12393665765342","6.40764790096041","6.55856467928182","7.01776771188874","9.27750410509031","10.7821307810246","18.5720096374571","14.6293300412095","14.3803676536548","16.4865662369933","14.1810697241755","14.612679150674","11.2051201905211","10.6671116873773","8.82627303414024","8.81043380814184","9.20091887328633","8.66538353193591","9.77143715139909","7.12218196747734","13.8278513376897","11.3258843105582","9.82229182201858","9.29681982140964","9.68917992142802","","",
"Equatorial Guinea","GNQ","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.73606492929659","7.27224843605012","7.65840687393555","6.65361692254515","11.1343576497984","11.6862333911814","11.7810521848815","11.5818444162295","15.4580393322424","15.9663871801715","21.921512888337","25.3273260838461","23.6949369917015","22.9668808445269","26.0490151936868","",
"Greece","GRC","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","12.2912062503521","11.6861424642594","12.1583380250757","11.5943168241634","11.9552735644586","11.936483832537","11.9839382681219","13.3059485644732","13.19476345014","12.810027544966","12.6364255890299","12.4319159176185","11.9725423557717","11.0679145717775","13.6317609590684","14.8545702114343","14.5726234165693","15.4327757705814","15.2239116841927","15.6426687469817","15.6260641734292","17.1766173508866","17.4033262196073","17.9941923304908","18.5488105022693","19.2810045263619","18.2792715102287","18.6216594661263","16.3805418808432","17.3947204341274","17.4830479131089","16.4900855895193","15.9484187312302","16.5990629140884","15.9849009791957","17.7926942672248","17.6078261788867","17.6826812251898","17.4975180531606","17.9800730297697","18.2600038247817","18.7149745182193","19.227313167336","18.9588537995518","19.1550226686695","20.0202329513221","20.1554828614839","20.520283425752","20.7211319424709","23.3090125248122","22.2041581674253","21.7861701658766","21.7381932381842","20.4388940121185","20.2790770325212","20.2970273514214","20.058690466834","19.8067236442701","19.1446838023146","19.4910217271806","",
"Grenada","GRD","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.6199287147226","46.2582541877696","45.8501230494632","45.3577245959153","46.1040392576323","47.9879441474958","48.5991093284573","46.8148884784771","46.6899341525524","45.7771309496246","47.8530455253821","45.8403861826845","44.1988128798963","42.3437611461997","43.060742280635","44.1301933595574","","",
"Guatemala","GTM","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","7.6561908447864","7.71802802247869","6.75061210213361","6.60437123851758","6.89708312655555","7.3531626373113","7.55015459840368","7.7468180254558","7.15926730828935","7.84073731145723","7.95168067226891","7.01833937928255","7.45728834531005","6.48450854411846","6.53487289371731","6.86524589264654","6.81052817398446","6.46838768475914","7.15909441705616","7.0697995807435","7.95816568723267","7.90008685796967","7.74348999920236","7.60220960874212","7.66525863077868","6.95355063062774","7.0962242259362","7.90243369436923","7.98150473540535","7.89542578633733","6.58421335494863","5.4225664497941","6.42488304503928","6.35631122172758","5.57324957201488","5.50995915259415","5.08030909352217","4.99730137319696","5.67746180706161","6.32163614869932","7.00261473951945","10.0569545774919","9.66390406509851","9.60064906620514","8.76243603406769","8.47809814255161","8.36996260984215","8.65805579660621","9.01326766288775","10.1790230423787","10.475864274825","10.1892276324153","10.3477314686065","11.2879488755575","11.255385204526","11.0881087358625","10.4403525880455","10.5600959950609","11.0086779355589","11.0746061147279","",
"Guam","GUM","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","11.4461960246744","11.9271814187068","11.5499700777977","12.1473614337869","13.9562743336328","15.0068965517241","15.2006172839506","15.6595344462732","15.2121871599565","15.8644203770558","16.9716206123973","18.028718312356","19.5060904388453","24.7673697270471","16.9896302503404","19.6126315789474","28.1753366781093","25.7846536854272","23.3493728800189","26.2423648291984","24.2042440318302","29.0544789639624","25.7952973720609","27.1117166212534","18.0998185147433","18.0512820512821","31.4746558283252","27.3956826648724","28.105368006413","16.4666021180989","13.6163420472266","14.923266694041","16.7511875722172","15.1968741966037","15.4916244980613","15.0062866170925","16.2135118271072","17.5374496164751","18.4374364679016","18.9760248280568","24.6721060474628","25.0806947778099","25.727551565445","28.0087058529542","27.1793843032206","26.9140489952873","","","","","","","","","","","","","","","",
